	hemoglobin	name	weight	smoker	erytrocyty	alt	er-cv	etytr	alp	hbver	ast	hematokrit	leukocyty	indicator	trombocyty	ssn	relationship
7745	8.04952	Kimberly Brown	21.90826	Y	7.39381	4.91021	60.93141	5.88798	44.34136	8.57953	55.08499	7.08556	8.00034	1.00000	7.50287	441-63-3102	married
7746	8.75890	Chelsea Carr	88.40598	Y	7.69835	5.73541	54.99757	8.82059	18.23942	6.80859	40.21943	8.38399	6.57400	0.00000	5.42441	244-53-0043	nop
7747	7.91503	Kevin Harrison	50.77523	Y	7.64990	5.66374	42.16516	7.13359	41.64341	9.57735	67.33696	8.32430	8.74589	0.00000	7.18225	683-28-2680	separated
7748	4.10213	Mr. Michael Martin	47.76884	no	9.08014	17.48696	42.56563	6.31807	23.02917	8.64851	43.98790	7.17712	7.21721	1.00000	8.85753	336-44-1954	married
7749	9.28043	Joshua Hall	124.70126	N	7.00481	3.42048	65.22668	5.28233	18.21079	7.11625	68.34823	4.67551	5.50676	1.00000	7.03776	485-98-7937	divoced
7750	7.17893	Melissa Morgan	52.77812	no	7.92761	6.50065	55.11616	4.63711	75.27210	6.57677	58.79993	5.01856	7.13133	1.00000	5.97646	642-34-5455	divoced
7751	6.13582	Robin Wang	136.85314	no	6.34212	4.51650	26.65078	4.35459	84.89227	5.19614	56.21731	5.33710	7.65184	1.00000	8.32296	628-14-1882	widowed
7752	5.46191	Robert Garcia	61.22198	yes	5.66945	2.70899	35.10110	10.17379	80.33625	6.78580	47.52297	6.20426	8.08741	0.00000	6.90592	618-11-6192	divoced
7753	6.11678	Matthew Lopez	57.64949	no	8.48386	10.49690	72.61510	5.47889	91.04843	5.83918	55.56524	6.90565	6.35854	1.00000	6.84407	306-39-0283	single
7754	6.36671	Dennis Hudson	72.93807	no	7.39331	3.88355	41.05153	10.67615	86.57180	6.40863	67.73977	7.99745	8.24394	0.00000	5.33367	828-03-0819	married
7755	4.47063	Jaime Nguyen	64.03120	yes	7.29465	3.94709	40.33022	5.74387	39.45162	9.44588	47.83539	6.75874	5.96257	1.00000	9.14004	397-79-2283	nop
7756	3.85608	Jessica Stuart	121.97496	N	7.63316	4.95861	54.21057	6.87054	18.19920	5.29508	64.61639	7.74499	6.51740	1.00000	6.42534	306-65-5532	nop
7757	3.98176	Kelsey Thompson	67.20418	no	9.00818	14.76505	74.18270	7.56410	21.94115	4.69379	62.42047	6.90932	5.69141	1.00000	6.61602	207-60-5531	single
7758	7.39090	Eric Ward	57.71784	no	5.93504	1.91712	48.42550	5.43300	62.55652	8.08869	40.07933	6.56298	7.42432	1.00000	7.86716	300-99-1070	divoced
7759	7.51228	Terry Pace	81.92949	yes	7.11297	4.92838	44.02157	5.29959	62.25747	5.87576	46.38388	6.69915	7.67302	1.00000	6.45236	842-94-3838	single
7760	3.29138	Michael York	9.86285	no	5.90088	3.11321	55.80861	6.34419	9.85051	5.59047	51.12883	6.84088	6.76328	1.00000	6.77541	340-11-8328	widowed
7761	5.39892	Joshua Valdez	56.05345	Y	7.08704	4.14732	59.31932	8.61054	66.19109	9.68981	68.78873	6.45511	7.25464	0.00000	6.28609	096-68-0720	nop
7762	6.98622	Catherine Tyler	74.87556	yes	5.93222	2.21920	56.73943	5.92381	82.47230	8.72321	32.73563	6.31513	6.39462	1.00000	7.93515	538-12-0907	divoced
7763	6.31173	Robert Schmitt	99.03044	Y	5.96032	3.18198	67.30277	7.16269	88.21903	9.12092	58.18461	7.33410	6.08798	1.00000	7.69968	389-40-1272	single
7764	4.20862	Scott Wallace	91.57404	no	9.15736	17.34908	39.77840	7.74744	27.67694	4.35750	47.56012	6.91912	6.11375	1.00000	7.02622	331-06-4423	married
7765	6.11145	Joseph Thornton	100.91867	yes	6.70718	3.96487	42.04280	6.05412	85.59331	5.60511	66.90943	4.76104	8.09348	1.00000	6.27764	768-18-8632	nop
7766	4.07054	Alan Hunter	78.80582	N	8.54474	8.66871	56.40269	6.80066	27.26355	4.99962	63.18886	5.66118	6.52176	1.00000	7.35771	832-17-2831	single
7767	7.67339	John Fitzpatrick	22.59240	yes	8.14995	7.03229	55.50181	5.73480	54.33232	6.52479	51.82441	7.31858	6.20765	1.00000	7.37139	758-40-4549	separated
7768	3.97722	Alan Hill	55.33562	no	7.96197	8.35180	57.16907	7.93681	24.44642	5.04705	66.09478	8.36119	8.25015	1.00000	4.98508	613-57-3617	divoced
7769		Thomas Wells	86.01442	no	8.60887	10.16311	51.48912	6.28028	81.73564	7.62253	70.69853	6.22052	7.37930	0.00000	6.62730	736-17-4607	married
7770	3.01467	Sara Morse	-20.51353	no	7.32159	5.11578	67.27520	7.47696	11.82439	4.71407	54.70410	7.95447	7.03516	1.00000	7.13241	462-75-0362	single
7771	7.68448	Jamie Anderson	68.05777	no	6.93509	4.81564	82.04409	4.51855	60.31091	7.15851	50.33357	9.27173	5.97613	1.00000	4.44227	875-98-8272	single
7772	5.91662	Traci Gibbs	33.20294	Y	7.07207	4.91290	45.64402	9.57211	75.58302	7.74799	53.79827	7.39197	7.16823	0.00000	6.33812	654-66-2429	separated
7773	9.94655	Natalie Hoffman	81.93216	no	9.03451	17.28561	58.01269	5.59249	15.71329	3.79766	43.27963	6.77350	7.27058	0.00000	6.46756	221-13-7171	married
7774	6.74239	Charles Nielsen	97.37166	yes	7.57740	6.72715	41.70933	5.58374	81.98000	6.23763	33.25988	7.63150	8.06442	1.00000	5.23561	230-32-2936	divoced
7775	7.48989	Melissa White	60.75704	yes	6.86114	3.09790	39.48878	4.05044	54.51908	8.06444	36.53775	5.46200	5.93633	1.00000	8.47281	594-21-8059	divoced
7776	8.38631	Charles Henderson	43.37757	Y	6.91326	3.23925	52.02798	7.20373	35.45675	5.04578	62.53306	6.67070	6.00667	0.00000	6.80874	384-23-7742	single
7777	8.79514	Joseph Green	62.17041	Y	7.04245	4.77387	69.11242	7.85777	14.29207	5.67051	62.97820	6.89059	7.72822	0.00000	5.34421	095-23-2418	divoced
7778	7.03364	Amy Mueller	19.34320	Y	7.09212	5.14529	53.44975	8.73601	73.22850	8.58044	42.42796	7.25628	7.59359	0.00000	4.07408	173-79-4713	married
7779	6.44490	Benjamin Carlson	91.90308	no	6.77713	4.52342	58.70115	5.51547	82.74493	9.46883	57.24707	5.83027	5.22230	1.00000	8.47236	843-27-1464	widowed
7780	8.21223	Gina Watson	126.40740	no	6.13841	2.79914	55.65139	5.54511	34.13301	5.52975	53.13200	7.19085	6.92940	0.00000	6.15015	708-36-5271	nop
7781	9.96352	Jacob Christensen	47.08316	yes	6.93176	3.45773	47.65912	6.58425	15.37460	4.91946	52.67473	8.06360	7.20784	0.00000	6.03735	677-83-3040	separated
7782	5.53673	Pamela Landry	45.45719	no	8.20682	7.08397	39.61557	5.58563	76.26905	11.76514	32.32103	7.41615	6.86753	1.00000	9.21770	836-66-4711	married
7783	8.63600	Kathryn Garcia	82.66525	Y	8.60615	10.49820	71.67406	4.65601	20.95745	6.60743	27.79035	7.38960	5.61436	1.00000	5.43962	003-91-5632	single
7784	7.18031	Michelle Fuller	23.26314	no	7.11560	3.87910	53.16552	4.40753	75.94888	7.04628		5.87294	5.37632	1.00000		778-51-8049	nop
7785	8.39215	Edward Bishop	65.02208	N	6.08445	3.05323	43.28171	5.08625	28.18624	6.17032	37.91478	7.34095	7.71252	0.00000	5.70048	139-52-2106	widowed
7786	4.65811	Gail Santos	33.77981	no	6.31017	2.92753	33.63128	6.91171	45.47342	8.27944	63.07662	8.21635	5.09548	1.00000	8.31758	127-78-5883	separated
7787	5.84166	Jose Payne	54.25873	no	7.56654	5.67840	36.08935	6.60206	85.25553	8.02237	76.04647	7.05474	7.24947	0.00000	5.99313	188-17-7302	married
7788	4.07066	Patricia Chavez	64.55323	no	6.57031	3.21387	30.43650	7.55885	25.30168	10.33943	73.64650	6.84047	6.99366	0.00000	8.47603	458-32-9626	single
7789	7.05640	Stephanie Burgess	114.55138	Y	7.85082	7.35368	30.61833	9.86668	66.76766	8.18787	61.36950	6.76644	6.29378	0.00000	3.86640	624-82-9885	separated
7790	5.72940	Thomas Wells	73.72198	no	6.81335	3.87930	30.15638	8.77995	76.65147	8.90810	62.78753	7.10889	6.54321	0.00000	6.26951	736-17-4607	nop
7791	5.25572	Jamie Moran	98.49924	no	8.23084	6.28970	48.78062	6.73982	66.27217	5.74925	29.73851	6.72258	5.52058	1.00000	4.79255	431-27-4874	widowed
7792	9.08149	Rose Murray	79.43322	no	7.18986	3.22274	48.61796	6.92240	4.21638	3.19118	45.64317	6.58662	8.14754	0.00000	6.31680	643-13-3209	divoced
7793	10.85926	Jaime Gardner	3.65467	no	7.78349	6.50019	35.97362	6.41400	44.37853	2.73244	77.85842	7.26450	7.38765	0.00000	6.40246	442-81-9149	married
7794	5.82133	Michael Stewart	61.71024	no	8.35208	10.13855	41.57355	6.18943	77.79598	5.72653	69.58590	7.07825	8.60719	1.00000	5.99132	217-48-0514	divoced
7795	9.02466	Courtney Smith	59.71176	no	9.58350	25.13279	58.51231	5.97958	10.52043	5.50963	58.97316	8.06578	5.49805	0.00000	5.25231	532-70-9459	married
7796	6.54145	Ronnie Bowman	33.02795	Y	6.96230	4.38018	25.53845	5.34192	90.31391	6.52551	72.23172	6.20774	5.99009	1.00000	4.92925	172-89-4613	nop
7797	6.29908	Regina Bean	82.78290	yes	6.27316	3.00806	54.42741	5.34875	85.60958	6.77881	57.55232	7.71033	6.55723	1.00000	4.22312	480-76-0315	single
7798	5.52183	Philip Rodriguez	37.68607	Y	5.88559	2.19784	44.52623	6.38756	77.07953	5.25335	65.41541	8.61784	6.74029	1.00000	6.89476	641-34-2060	separated
7799	5.77186	Mrs. Elizabeth Jones MD	16.59424	no	7.40429	5.61726	45.67225	6.55249	79.19016	5.63379	52.13433	9.44216	6.75700	1.00000	5.39898	421-35-5998	divoced
7800	9.40689	Michael Black	87.30576	no	6.16341	4.09239	64.73595	5.31013	12.34211	3.19656	40.69619	6.73700	6.83680	0.00000	6.66470	434-94-4488	married
7801	6.75582	William Harris	79.48964	no	6.61198	3.10764	53.14195	5.73576	82.50043	5.49725	28.76211	6.25800	7.27318	1.00000	6.91470	693-51-4509	single
7802	9.47094	Kelli Jones	135.57853	no	7.77641	6.62355	49.37079	6.74081	10.11015	6.24590	42.49834	7.37975	6.61067	1.00000	6.12416	305-57-4167	divoced
7803	5.24673	Melissa Chavez	62.57674	yes	8.03520	6.63280	61.21661	10.10240	67.76244	7.90933	50.94674	6.97691	5.56017	0.00000	6.94988	251-41-9389	widowed
7804	6.92355	Grant Morris	103.03527	no	6.63607	2.37744	49.42064	5.39933	83.85724	6.41167	36.79388	7.65779	6.64600	1.00000	5.05771	621-02-1138	widowed
7805	5.95084	Jordan Petty	119.68366	yes	7.25482	3.54373	52.62246	5.44628	86.88497	9.13596	36.33826	5.71809	7.58462	0.00000	5.67990	129-63-6394	divoced
7806	5.79616	Lisa Price	25.06894	Y	4.69312	1.35931	66.69544	6.32748	79.96265	6.72756	46.50468	6.92343	8.04169	1.00000	7.83702	012-62-5709	divoced
7807	8.15988	Matthew Pacheco	53.58192	yes	6.99139	3.94438	43.44483	7.14992	38.91618	6.43338	67.98809	6.62339	8.61895	0.00000	4.39924	312-84-3054	married
7808	7.01588	Patricia Davis	48.18694	no	8.03141	7.24797	61.56330	6.36686	75.48361	5.61219	38.00028	7.00801	6.45182	1.00000	5.41216	837-36-1791	single
7809	7.03359	Elizabeth Price	59.85034	no	8.57677	9.18158	60.28262	7.67103	81.26146	7.27097	56.31974	7.25092	6.81821	0.00000	4.27538	653-39-1212	married
7810	4.64558	James Mitchell	53.27608	no	6.62275	3.76415	47.66831	5.86489	48.56536	7.08542	56.01268	7.01750	6.57442	1.00000	8.56377	214-74-9310	divoced
7811	6.24733	Patricia Williams	67.47313	no	6.75261	2.70180	60.34892	2.71012	85.08641	6.65622	55.73665	8.24569	6.54155	0.00000	5.80800	484-49-3415	single
7812	3.32940	Lindsay Weaver	25.29217	no	7.88921	5.24872	61.56182	5.44877	18.94807	7.04220	56.67693	6.35242	7.38357	1.00000	9.28332	161-42-4358	single
7813	6.38049	Lisa Scott	98.76460	no	6.17378	2.86394	53.47017	4.88720	85.11485	5.99833	57.05310	8.88140	6.59895	1.00000	7.32756	081-35-5177	married
7814	3.75609	Alejandra Salas	106.24874	no	8.38424	9.94482	57.99286	5.39102	18.06409	7.04038	59.55257	7.48797	8.16508	1.00000	9.13057	705-85-6462	widowed
7815	8.98451	Matthew Sanchez	9.21515	no	5.18758	2.38804	49.33639	8.02908	12.84279	4.31141	55.02862	6.65874	7.31610	0.00000	8.52845	051-43-7122	married
7816	7.38123	Kelly Robinson	58.64999	yes	7.83722	6.18608	59.63467	4.74188	64.42224	5.18088	48.25412	6.51341	8.57158	1.00000	7.67299	450-29-7722	divoced
7817	5.66215	Leonard Martinez	65.94942	Y	7.59954	4.79108	55.64681	5.87156	71.92700	5.57488	41.63157	8.24439	5.92191	1.00000	7.10049	323-57-9518	divoced
7818	6.28983	Jacqueline Pena	78.53365	no	7.43351	4.53318	60.47431	5.48068	85.25199	8.43930	62.49739	7.12776	6.87474	1.00000	8.36359	681-69-2050	nop
7819	6.13323	Andrew Saunders	76.33330	no	9.00998	14.89245	54.55858	5.34193	83.76773	7.29435	57.31071	7.73966	6.69789	1.00000	8.26573	374-03-2575	widowed
7820	5.96058	Daniel Bond	81.84649	no	5.16446	3.84536	65.20470	6.52081	83.42033	7.67405	65.14538	5.29344	6.34402	1.00000	7.87460	230-63-6881	separated
7821	6.08397	Ronald Hodges	112.08952	N	7.50635	4.55128	62.24023	5.90158	85.84395	5.77772	45.92263	7.12549	7.53746	1.00000	6.21507	420-68-6201	married
7822	6.69786	Alexandria Smith	40.24251	no	8.14171	8.20899	37.62897	6.00689	83.88658	9.64874	51.44102	6.66443	8.02012	1.00000	8.18312	056-09-9775	single
7823	7.38484	James Velez MD	62.00177	no	8.31056	6.85370	49.73317	5.52016	66.36858	7.23664	57.74482	6.54258	7.81208	1.00000	7.67823	427-54-6531	widowed
7824	5.93021	Heather Medina	-6.41696	Y	7.07642	5.11315	48.96867	5.79996	79.18453	6.07098	68.23356	6.51479	7.78250	1.00000	5.60981	622-05-5620	single
7825	6.17126	Wesley Turner	91.68474	no	6.35741	2.98714	58.80561	5.54024	84.78090	6.40426	49.30363	8.37116	7.25149	1.00000	5.06807	472-01-3106	divoced
7826	5.11074	Jimmy Sellers	42.58249	no	6.21354	2.71666	49.75916	4.91172	63.60122	6.77415	43.98730	8.38995	7.10279	1.00000	8.77447	663-21-8462	single
7827	8.41478	Loretta Cruz	49.87586	Y	8.18775	9.42513	54.01549	4.00665	29.72416	7.45169	59.49760	5.63547	7.82987	1.00000	4.15736	703-92-7566	separated
7828	5.48484	Jacqueline Ramos	76.06794	no	7.70447	6.54412	48.50838	6.08479	69.03905	5.70507	42.73564	8.08506	7.28899	1.00000	6.30397	453-14-6886	divoced
7829	7.62362	Gene Powers	116.28065	no	6.35467	3.06620	30.22958	4.73675	62.30248	6.63159	79.73982	8.35094	8.08268	1.00000	5.93405	571-81-8491	divoced
7830	4.99098	Mrs. Elizabeth Jones MD	12.05517	no	8.62653	10.43313	41.85086	5.89627	61.86471	6.07984	61.30175	8.31772	5.66055	1.00000	5.69660	421-35-5998	married
7831	5.82661	Lynn Mason	76.84832	no	8.04110	6.50701	58.12669	3.04742	86.55999	8.13937	50.52452	7.59280	7.41107	0.00000	4.90381	471-10-9993	nop
7832	6.67358	Michael Noble	91.94129	no	9.04052	15.77960	25.95879	8.19565	87.72730	6.94868	44.06608	6.62423	7.67672	0.00000	4.92412	034-95-5787	separated
7833	5.76969	Robert Horton	61.46245	yes	6.33929	3.48825	28.19621	4.94336	84.15189	11.95853	32.85691	8.30294	5.51842	1.00000	9.45903	371-11-0319	nop
7834	8.75545	Denise Williams	0.38005	no	6.15144	4.12905	40.91049	8.35931	13.91611	4.85738	38.07466	6.94503	6.47674	0.00000	5.76987	271-04-6275	separated
7835	6.08603	Christopher Rodriguez	90.13687	yes	5.26590	3.49217	55.70980	5.26767	88.84161	6.40991	56.58354	6.49934	5.33036	1.00000	5.57130	491-31-9116	separated
7836	5.61834	Jonathon Sandoval	97.48479	yes	5.27168	1.72185	34.40142	5.60506	81.95774	8.79107	54.42198	7.49446	6.51103	1.00000	8.63416	740-87-7351	divoced
7837	4.03695	Cynthia Martinez	35.36578	Y	7.81923	7.29445	46.35596	6.91032	25.20280	5.24797	60.96912	6.59446	6.54492	1.00000	6.60258	734-55-3711	divoced
7838	5.98054	Micheal Ramirez	84.30716	Y	8.56982	10.18595	54.57811	7.01815	90.39655	7.97121	49.95604	7.56673	8.54848	0.00000		699-89-8542	divoced
7839	5.94856	Jason Rowland MD	55.18189	Y	7.99981	6.43027	32.25489	6.09804	88.61322	5.17598	66.44952	6.21572	5.78355	1.00000	7.53461	528-19-8964	separated
7840	6.10557	Shawn Golden	29.91818	no	6.34341		42.40438	4.42835	90.62323	6.91295	48.32406	8.07238	7.47469	1.00000	8.63423	124-89-8991	widowed
7841	6.13632	Michael Liu	57.24165	no	5.45619	2.37945	46.56085	5.51726	87.90161	8.73509	39.13388	6.86006	9.03595	1.00000	8.46211	351-25-1353	married
7842	6.85778	Tara Jackson	37.11857	Y	6.22933	2.52235	60.13150	4.87787	85.80756	6.61297	59.82876	7.59136	6.83570	1.00000	8.07157	323-52-1834	married
7843	6.76657	Daniel Wolf	65.07982	no	7.95636	7.54241	46.70588	6.19036	84.34601	5.55484	50.33279	5.81556	8.26645	1.00000	6.02876	092-82-8236	widowed
7844	4.41331	Paul Doyle	26.66824	no	7.85030	6.14449	53.23969	6.10637	36.45253	5.90554	52.42936	8.15986	5.42805	1.00000	5.96224	068-82-6946	widowed
7845	6.27820	Anthony Dillon	24.47980	no	6.72341	2.80545	39.62764	5.70422	92.80040	6.31000	48.70073	6.14316	5.47386	1.00000	5.01106	877-39-0855	married
7846	6.90291	Jon Gonzalez	5.32322	Y	6.53042	3.73023	52.88726	8.48129	80.11776	8.11611	44.47695	9.53781	6.90540	0.00000	4.58604	810-02-9507	single
7847	5.54723	April Garcia	46.51524	yes	7.95185	6.71964	66.34122	6.51400	76.51659	10.08669	55.86338	8.12361	7.38966	1.00000	8.48619	017-69-0811	divoced
7848	4.79259	Charles Gibson	15.66270	no	7.34750	4.10221	66.58942	6.36040	47.87055	9.10746	54.89135	7.78685	5.15216	1.00000	8.66417	455-28-0991	separated
7849	3.96003	Susan Murphy	67.79785	Y	8.27819	8.78304	47.59284	6.90709	15.16946	5.31666	39.87814	7.80330	6.04058	1.00000	6.10801	112-15-6639	married
7850	8.13041	Nicholas Banks	144.20460	no	7.99672	7.12244	17.34122	4.20537	38.43135	7.16586	59.38767	7.23646	6.50463	1.00000	4.73028	646-56-0258	divoced
7851	6.66304	Jean Carrillo	56.65433	no	8.71302	11.26756	28.16459	5.43808	82.00700	5.76963	48.81968	5.05836	7.34611	1.00000	6.87111	456-27-5928	separated
7852	8.06244	Jason Young	105.75726	no	6.80221	4.08119	55.79690	3.94500	37.49704	7.23599	39.47441	7.12554	5.39337	1.00000	5.19460	221-26-4891	married
7853	5.42132	Karen Booker	43.42500	yes	7.91124	6.23565	48.09042	6.03838	72.09027	5.58997	50.85208	5.57951	6.63700	1.00000	6.55691	729-43-3222	widowed
7854	5.15482	Robert Morales	21.23106	Y	5.85351	3.16369	34.54603	7.02122	68.71648	6.55333	42.88416	7.91023	10.27476	0.00000	7.74768	243-34-2084	single
7855	6.99184	Jeffery Clark	63.25801	no	8.00677	6.93735	64.50340	5.75782	81.27334	7.51226	35.10929	5.23514	6.41920	0.00000	6.24021	744-63-8515	married
7856	5.57323	Jenna Jensen	58.86099	no	7.27473	3.91833	36.13704	6.03922	80.46297	7.47085	48.39636	8.49232	6.83441	1.00000	8.21158	312-17-6761	divoced
7857	8.61665	Jocelyn West	6.13744	no	7.40164	5.35795	52.35340	7.43422	25.25069	4.77810	51.57561	7.96667	7.19205	0.00000	7.70519	383-28-9762	married
7858	6.16018	Laura Wilson	95.61953	yes	6.12769	2.18832	20.82485	6.36440	86.16703	7.92761	48.19750	7.13360	6.38958	1.00000	7.89902	582-83-9400	married
7859	8.53143	Cynthia Parker	59.23699	yes	6.39144	3.69994	34.76202	5.27242	25.82739	5.96252	38.01920	5.70501	6.79379	0.00000	5.83329	637-88-1303	married
7860	5.58354	Timothy Adams	92.18506	Y	6.76331	3.08048	49.63998	6.84588	73.20935	7.85831	37.52231	7.32404	7.53242	0.00000	6.35730	193-31-3156	single
7861	9.01243	Alex Smith	62.91137	no	7.25869	2.74769	56.24090	5.85471	13.76140	6.15011	56.80028	6.79418	6.72426	0.00000	5.48146	605-12-0726	nop
7862	6.63577	Richard Williams	75.91502	no	6.90484	4.39291	53.18792	6.04928	90.19704	6.33033	64.48944	6.29928	7.57164	0.00000	7.56487	563-48-8445	single
7863	7.80198	Brian Hall	39.39132	yes	6.45826	3.48634	58.00074	4.50453	48.61501	7.46176	62.99584	8.11752	8.09505	0.00000	4.56215	264-64-3103	divoced
7864	6.24201	Spencer Copeland	177.28087	no	8.71757	11.36560	65.00296	4.73759	90.12094	4.30756	71.71467	8.27058	6.87545	1.00000	7.94486	891-52-8769	married
7865	9.39518	Todd Contreras	80.05485	no	7.44805	4.77218	61.24463	5.21804	10.08006	5.16194	50.62782	8.71988	5.08940	0.00000	5.92626	173-42-5953	single
7866	4.55975	Samantha Durham	153.70524	no	6.30702	2.65514	59.66092	5.29607	42.56734	13.98142	56.17527	8.13010	4.18928	1.00000	10.14467	723-92-5740	separated
7867	5.97480	Jacob Olson	60.08205	no	9.20038	17.79481	32.30279	8.34608	78.73266	7.56721	54.98942	6.43220	7.03804	1.00000	7.00706	271-06-2092	married
7868	6.13690	Tara Jackson	122.08497	Y	7.37599	5.42842	42.30334	6.25272	85.33320	5.91602	50.41655	7.29883	8.11795	1.00000	5.03880	323-52-1834	married
7869	8.64098	John Jimenez	118.84068	no	8.00414	7.76570	35.82273	6.13916	23.72791	7.85883	31.75962	7.30918	5.88242	1.00000	7.04221	160-62-9903	widowed
7870	4.81812	Tristan Anderson	58.66140	no	6.48187	3.36202	59.32972	6.51326	60.07947	5.02513	61.16610	8.23986	7.92305	1.00000	7.51490	074-83-0448	nop
7871	5.93438	Holly Lloyd	123.42246	yes	6.43842	3.22125	56.35764	5.76513	90.84963	6.61587	49.48060	6.76285	5.38828	1.00000	3.98894	277-13-1596	widowed
7872	7.40640	Megan Eaton	45.68685	yes	6.59990	4.62930	64.54530	5.38631	64.45182	6.02254	60.97559	7.67704	7.78741	1.00000	5.86130	819-08-4129	divoced
7873	4.12653	Matthew Ruiz	60.82863	yes	7.06407	4.34486	69.35952	6.88540	27.07254	4.89720	39.68119	8.40137	6.57897	1.00000	7.52494	215-08-0317	married
7874	4.97724	Michael Hill	10.31546	no	7.01213	3.99256	73.24124	5.61249	55.48681	6.46524	46.13820	7.63883	6.38716	1.00000	8.44514	219-77-9431	nop
7875	8.78185	Kelly Matthews	110.05656	yes	8.02456	7.38691	43.91740	7.56527	20.67193	4.36118	42.54402	6.08882	6.49893	0.00000	7.61872	300-26-4560	widowed
7876	2.66010	Teresa Jones	56.13547	Y	7.34764	4.38111	39.61066	7.55280	8.03322	4.51271	51.68809	8.91371	7.58816	1.00000	7.66979	724-08-8136	widowed
7877	2.91172	Anna Norris	147.37622	Y	6.42730	3.82379	53.37015	5.85975	11.41198	7.27558	54.13374	6.58950	6.70441	1.00000	9.29778	499-71-8775	nop
7878	5.49111	Susan Wise	75.98013	yes	7.35260	4.84744	38.57681	5.91641	83.69362	6.23519	59.56269	7.55897	6.86718	1.00000	4.92375	118-37-2678	separated
7879	5.56062	Ethan Hancock	31.30613	no	6.61399	4.38716	46.39383	5.94510	70.76490	10.32546	51.76860	6.56802	6.19526	1.00000	8.77398	053-29-1537	nop
7880	5.12467	Charles Henderson	88.54956	N	7.98751	6.12568	95.98411	6.12553	61.25752	6.24736	58.18019	7.75201	6.77208	1.00000	8.10829	384-23-7742	single
7881	8.99902	Matthew Vang	23.07263	Y	8.76526	11.97869	74.01365	6.02602	20.65188	6.47541	57.07803	7.42321	8.49186	0.00000	6.40170	068-87-9749	single
7882	7.35521	Richard Estrada	49.44070	no	5.58004	2.42004	55.95013	5.65736	68.14563	9.82149	45.38572	6.28109	5.87159	1.00000	8.12816	049-25-3100	married
7883	8.41503	Tyler Lewis	45.50949	no	7.52433	5.03594	40.99059	4.25172	21.62330	6.39658	55.25700	8.91574	7.26199	1.00000	6.76307	168-16-5326	married
7884	6.20986	Shannon Singh	63.97211	no	8.83304	13.71414	42.18752	3.90371	89.04964	7.60381	47.67913	7.40516	7.71445	0.00000	4.86356	499-03-3428	single
7885	5.72148	Brian Flynn	82.78493	Y	8.34762	8.98404	58.58184	9.61851	79.43323	9.88113	43.71185	8.32122	7.10972	0.00000	5.81006	486-78-2447	married
7886	7.31957	Brad Edwards	73.19572	no	7.62230	5.79468	65.05026	5.31172	65.78922	8.87007	53.49064	7.52885	5.92771	1.00000	8.11231	891-33-0632	single
7887	3.98473	Michele Vega	72.28630	no	6.90468	2.93483	49.00992	5.15986	21.29830	9.75266	40.62594	7.19253	6.29093	1.00000	9.65275	367-72-4775	divoced
7888	4.40767	Logan Miller	66.38483	no	6.72579	3.25942	40.45145	3.85708	44.04462	8.82574	37.24872	6.56122	8.40336	1.00000	9.93269	675-25-2392	single
